employee_id,full_name,age,gender,email,phone,city,country,department,job_title,employment_type,education_level,join_date,years_of_experience,annual_salary,bonus_percentage,performance_rating,nps_score,projects_completed,training_hours,remote_work,last_promotion_year,manager_id,team_size,monthly_leaves_taken,attrition_risk,salary_currency,linkedin_profile,contract_end_date
EMP3897,Meena Smith,41.0,Male,meena.smith@company.in,9807306976,Kolkata,India,Hr,HR Business Partner,Permanent,Master's,05-13-2013,10,1042732.0,12.52,Below Average,7.0,26,105.19,No,2016.0,EMP2144,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",3.9,Low,INR,linkedin.com/in/meenasmith43,Permenent
EMP1331,Neha Bose,60.0,Prefer not to say,neha.bose@company.in,-8561,New York,USA,Hr,HR Manager,Permanent,MBA,Not Available,7,764011.0,13.2,Average,1.0,14,9.14,No,2014.0,EMP3632,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",3.0,High,USD,linkedin.com/in/nehabose888,Permenent
EMP2750,Isabella Garcia,560.0,Male,isabella.garcia@corp.com,Not Available,Hyderabad,India,Hr,Chief Human Resources Officer,Permanent,MBA,Not Available,4,1617091.0,39.53,Average,8.0,9,124.29,1,2012.0,EMP1036,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",2.9,High,GBP,linkedin.com/in/isabellagarcia710,Permenent
EMP1810,Evelyn Shah,56.0,Prefer not to say,evelyn.shah@hotmail.com,-8849,Toronto,Canada,Legal,Chief Legal Officer,Contract,Master's,04-19-2016,7,2406576.0,25.62,Excellent,9.0,20,43.39,No,2015.0,EMP3209,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",1.8,Low,USD,linkedin.com/in/evelynshah969,03-12-2024
EMP3268,RAHUL JOSHI,45.0,Female,rahul.joshi@gmail.com,9.19957E+11,San Francisco,USA,Marketing,Chief Marketing Officer,Permanent,BE/BTech,13-10-2010,13,1767660.0,25.12,Average,4.0,6,60.36,No,2012.0,No Manager,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.6,Low,USD,Not Available,Permenent
EMP2153,Harper Brown,56.0,Prefer not to say,harper.brown@outlook.com,9.18587E+11,Sydney,Australia,Hr,HR Business Partner,Permanent,Master's,02-11-2022,1,816317.0,12.33,5,10.0,-3,127.64,Yes,2018.0,EMP3415,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",4.1,High,CAD,linkedin.com/in/harperbrown242,Permenent
EMP2356,Harper Malhotra,24.0,Female,harper.malhotra@gmail.com,9918579983,Pune,India,Legal,Associate,Contract,MBA,20-09-2016,7,0.0,24.8,Average,4.0,1,172.42,Yes,2020.0,EMP2245,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",2.4,High,CAD,linkedin.com/in/harpermalhotra401,24-05-2025
EMP2684,Arjun Garcia,41.0,Non-binary,arjun.garcia@corp.com,9.1773E+11,Pune,India,Engineering,Lead Engineer,Permanent,Associate,08-23-2023,0,1584689.0,1.12,Below Average,5.0,16,92.19,No,2022.0,EMP1197,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",2.0,Low,GBP,linkedin.com/in/arjungarcia991,Permenent
EMP1818,Rahul Nair,59.0,Female,rahul.nair@gmail.com,9.17948E+11,Sydney,Australia,Hr,HR Manager,Permanent,MCA,02-Jul-20,3,813256.0,38.86,Average,5.0,48,160.94,No,2018.0,EMP3696,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",1.3,Medium,USD,linkedin.com/in/rahulnair232,Permenent
EMP3005,Amelia Brown,31.0,Non-binary,amelia.brown@hotmail.com,Not Available,Sydney,Australia,Sales,Senior Sales Rep,Permanent,MCA,16-11-2016,7,1021456.0,23.69,Good,6.0,43,106.34,No,2016.0,EMP3942,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",4.3,Medium,INR,linkedin.com/in/ameliabrown79,Permenent
EMP3206,Aarav Rao,47.0,Male,aarav.rao@corp.com,9.17039E+11,New York,USA,Engineering,DevOps Engineer,Permanent,Master's,01-02-2020,4,2274178.0,32.59,Outstanding,5.0,23,12.44,No,2020.0,EMP1764,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",3.5,Medium,CAD,linkedin.com/in/aaravrao220,Permenent
EMP2809,Logan Kumar,31.0,Female,logan.kumar@gmail.com,Not Available,Mumbai,India,Customer support,VP Support,Contract,PhD,22-03-2013,10,1432236.0,16.71,Average,2.0,9,45.54,Yes,2014.0,EMP1706,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",5.0,High,USD,linkedin.com/in/logankumar581,24-07-2024
EMP3365,Ethan Patel,57.0,Male,ethan.patel@outlook.com,-8795,Chennai,India,Marketing,Chief Marketing Officer,Permanent,Master's,01-03-2020,3,1847043.0,31.99,Good,3.0,33,87.27,0,2018.0,EMP2138,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.4,Medium,INR,linkedin.com/in/ethanpatel121,Permenent
EMP1228,Logan Mehta,23.0,Male,logan.mehta@outlook.com,-9761731670,Bangalore,India,Data science,Head of Data,Permanent,MCA,20-Oct-22,1,0.0,18.18,Excellent,7.0,33,114.85,Yes,2017.0,EMP2873,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",4.3,Medium,INR,linkedin.com/in/loganmehta645,Permenent
EMP2828,Kiran Jones,49.0,Prefer not to say,kiran.jones@company.in,-11319,Kolkata,India,Engineering,DevOps Engineer,Permanent,MCA,15-Nov-12,11,2522056.0,25.62,Below Average,2.0,-7,194.85,No,2016.0,EMP3077,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",2.3,High,USD,linkedin.com/in/kiranjones284,Permenent
EMP1662,james patel,57.0,Female,james.patel@gmail.com,-9298606357,Sydney,Australia,Legal,Associate,Permanent,PhD,26-01-2018,5,1063698.0,28.74,Below Average,28.0,20,161.84,Yes,2023.0,EMP2745,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",1.4,High,USD,linkedin.com/in/jamespatel559,Permenent
EMP1370,Ethan Verma,936.0,Non-binary,ethan.verma@gmail.com,9472695724,Sydney,Australia,Marketing,Chief Marketing Officer,Permanent,MCA,26-03-2011,12,1887833.0,22.39,Outstanding,5.0,20,189.93,Yes,2020.0,EMP2002,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",0.3,Medium,CAD,linkedin.com/in/ethanverma872,Permenent
EMP1014,James Johnson,35.0,Prefer not to say,james.johnson@hotmail.com,-8713263811,Toronto,Canada,Data science,Data Scientist,Permanent,High School,17-Jun-18,5,1409350.0,16.02,Excellent,8.0,2,177.21,Yes,2020.0,EMP2981,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",3.7,low,USD,linkedin.com/in/jamesjohnson501,Permenent
EMP1781,Deepak Mehta,487.0,Prefer not to say,deepak.mehta@yahoo.com,9.18448E+11,Dubai,UAE,Marketing,Marketing Analyst,Permanent,BE/BTech,16-01-2018,5,722169.0,22.21,Outstanding,1.0,23,151.92,Yes,2022.0,EMP3418,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.0,Medium,USD,linkedin.com/in/deepakmehta113,Permenent
EMP3253,Ava Smith,41.0,Male,ava.smith@hotmail.com,Not Available,Hyderabad,India,Legal,Legal Counsel,Permanent,Master's,13-03-2014,9,826252.0,2.23,Good,6.0,40,93.42,No,2017.0,EMP1812,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",3.3,Low,USD,linkedin.com/in/avasmith798,Permenent
EMP1276,Charlotte Chatterjee,31.0,Non-binary,charlotte.chatterjee@corp.com,(756) 974-8189,Delhi,India,Finance,Sales Manager,Permanent,Associate,01-14-2013,10,1283469.0,27.63,Excellent,10.0,35,31.03,Yes,2020.0,EMP2984,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",1.5,Medium,GBP,linkedin.com/in/charlottechatterjee466,Permenent
EMP2649,Neha Miller,42.0,Prefer not to say,neha.miller@outlook.com,7216944301,Singapore,Singapore,Data science,Data Analyst,Permanent,Bachelor's,16-Nov-17,22,924643.0,1.41,Good,10.0,16,58.21,No,2017.0,EMP2663,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",4.2,Low,INR,linkedin.com/in/nehamiller937,Permenent
EMP2061,Neha Shah,54.0,Female,neha.shah@yahoo.com,9.18196E+11,Ahmedabad,India,Sales,Account Executive,Contract,MBA,19-05-2015,8,1543639.0,33.08,Outstanding,2.0,18,141.65,Yes,2021.0,EMP1607,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",3.5,Medium,CAD,linkedin.com/in/nehashah654,22-09-2026
EMP3445,Rohan Davis,-10.0,Male,rohan.davis@yahoo.com,-5219,New York,USA,Operations,Supply Chain Analyst,Permanent,MBA,07-09-2021,2,930117.0,7.63,Excellent,2.0,26,155.31,Yes,2012.0,EMP2017,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",4.2,Medium,GBP,Not Available,Permenent
EMP3199,Rahul Garcia,55.0,Male,rahul.garcia@gmail.com,(525) 226-3992,Dubai,UAE,Sales,VP Sales,Permanent,High School,10-02-2017,6,1993399.0,0.91,Below Average,4.0,4,72.76,No,2022.0,EMP1326,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",4.4,High,INR,linkedin.com/in/rahulgarcia771,Permenent
EMP2506,Charlotte Verma,30.0,Female,charlotte@verma,9963375940,Singapore,Singapore,Operations,Supply Chain Analyst,Permanent,Bachelor's,19-12-2011,12,-865443.0,6.02,Excellent,4.0,21,176.56,No,2014.0,EMP1528,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",5.0,Low,USD,linkedin.com/in/charlotteverma873,Permenent
EMP1170,Neha Reddy,60.0,Prefer not to say,neha.reddy@corp.com,(651) 924-9510,Kolkata,India,Hr,Chief Human Resources Officer,Permanent,Associate,04-02-2023,0,816317.0,2.55,2,3.0,50,28.04,Yes,2018.0,EMP2477,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",1.6,High,INR,linkedin.com/in/nehareddy154,Permenent
EMP1693,Meena Johnson,27.0,Female,meena.johnson@outlook.com,-4466,San Francisco,USA,Marketing,Marketing Manager,Contract,High School,08-16-2022,1,855707.0,10.85,Below Average,1.0,18,100.7,1,2015.0,EMP3014,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",1.9,Low,GBP,linkedin.com/in/meenajohnson918,06-10-2026
EMP1650,Deepak Singh,34.0,Non-binary,deepak.singh@corp.com,Not Available,Mumbai,India,Operations,Logistics Coordinator,Contract,Master's,06-13-2015,8,1318879.0,28.58,Outstanding,5.0,20,14.65,No,2010.0,EMP2572,"<bound method Series.median of 11     NaN
24     NaN
27     NaN
38     NaN
42     NaN
        ..
1986   NaN
1989   NaN
2004   NaN
2021   NaN
2034   NaN
Name: Operations, Length: 217, dtype: float64>",3.7,Medium,AUD,linkedin.com/in/deepaksingh522,31-01-2024
EMP3694,Sunita Malhotra,49.0,Male,sunita.malhotra@corp.com,9655508418,Kolkata,India,Sales,Sales Manager,Permanent,Master's,Not Available,11,1089334.0,31.09,Average,2.0,34,58.1,Yes,2016.0,EMP2103,"<bound method Series.median of 14     NaN
70     NaN
75     NaN
82     NaN
84     NaN
        ..
2002   NaN
2010   NaN
2013   NaN
2025   NaN
2035   NaN
Name: Sales, Length: 196, dtype: float64>",0.5,Low,USD,linkedin.com/in/sunitamalhotra240,Permenent
EMP3825,Sneha Kumar,39.0,Female,sneha.kumar@yahoo.com,(789) 371-5800,Chennai,India,Hr,Recruiter,Permanent,Master's,27-Dec-12,11,769584.0,31.97,Good,8.0,13,91.87,No,2014.0,EMP3561,"<bound method Series.median of 7      NaN
28     NaN
31     NaN
32     NaN
35     NaN
        ..
1988   NaN
1998   NaN
2001   NaN
2023   NaN
2033   NaN
Name: Hr, Length: 210, dtype: float64>",0.5,Low,INR,linkedin.com/in/snehakumar418,Permenent
EMP2394,Emma Singh,60.0,Female,emma.singh@gmail.com,-4835,Bangalore,India,Marketing,SEO Specialist,Permanent,Master's,09-04-2017,6,1392196.0,29.63,Excellent,9.0,18,163.32,No,2017.0,EMP2896,"<bound method Series.median of 0      NaN
8      NaN
26     NaN
34     NaN
41     NaN
        ..
1976   NaN
1980   NaN
2012   NaN
2029   NaN
2032   NaN
Name: Marketing, Length: 203, dtype: float64>",2.0,Medium,USD,linkedin.com/in/emmasingh728,Permenent
EMP3261,Evelyn Bose,57.0,Prefer not to say,evelyn.bose@hotmail.com,-6262,Chennai,India,Engineering,Software Engineer,Permanent,,10-May-12,11,780617.0,33.2,Outstanding,8.0,40,38.68,No,2019.0,EMP1984,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",1.5,Low,AUD,linkedin.com/in/evelynbose715,Permenent
EMP2074,Oliver Smith,42.0,Prefer not to say,oliver.smith@gmail.com,9842576217,Dubai,UAE,Data science,Chief Human Resources Officer,Contract,High School,19-Jan-19,4,1655784.0,10.31,Good,3.0,36,149.71,Yes,2011.0,EMP3244,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",0.4,Low,GBP,linkedin.com/in/oliversmith348,03-02-2024
EMP1878,Lucas Wilson,43.0,Male,lucas.wilson@outlook.com,Not Available,Bangalore,India,Legal,Senior Counsel,Permanent,Master's,20-Jun-23,0,834129.0,10.25,Below Average,7.0,13,192.52,Yes,2013.0,EMP2091,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",1.4,High,AUD,linkedin.com/in/lucaswilson364,Permenent
EMP1783,Oliver Jones,36.0,Non-binary,oliver.jones@yahoo.com,-9577333974,Kolkata,India,Data science,ML Engineer,Permanent,High School,Not Available,9,1469475.0,3.54,Outstanding,10.0,11,140.5,No,2015.0,EMP1797,"<bound method Series.median of 13     NaN
15     NaN
29     NaN
37     NaN
46     NaN
        ..
2014   NaN
2019   NaN
2026   NaN
2028   NaN
2030   NaN
Name: Data science, Length: 218, dtype: float64>",1.1,Medium,USD,linkedin.com/in/oliverjones281,Permenent
EMP1236,Charlotte Moore,59.0,Non-binary,charlotte.moore@hotmail.com,-9429795309,Toronto,Canada,Finance,Controller,Contract,PhD,04-Nov-22,1,1668917.0,15.06,Outstanding,1.0,7,11.01,No,2023.0,EMP3586,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",1.7,Low,AUD,Not Available,08-05-2025
EMP2044,Abigail Patel,55.0,Prefer not to say,abigail.patel@yahoo.com,-6199,New York,USA,Customer support,VP Support,Permanent,High School,15-02-2020,3,1077845.0,29.62,Below Average,3.0,5,81.33,Yes,2019.0,EMP3141,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",4.6,High,USD,linkedin.com/in/abigailpatel476,Permenent
EMP3043,Nisha Iyer,26.0,Male,nisha@iyer,9.19458E+11,London,UK,Finance,Chief Marketing Officer,Permanent,High School,29-Mar-20,3,2054522.0,26.46,Good,10.0,39,157.42,Yes,2012.0,EMP3072,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",3.9,Low,AUD,Not Available,Permenent
EMP3324,Ava Iyer,30.0,Male,ava.iyer@corp.com,-9507162697,Hyderabad,India,Customer support,Support Agent,Permanent,Master's,29-Aug-23,0,-474739.0,33.59,Below Average,4.0,28,72.14,Yes,2020.0,EMP2222,"<bound method Series.median of 6      NaN
9      NaN
17     NaN
20     NaN
39     NaN
        ..
1997   NaN
1999   NaN
2011   NaN
2018   NaN
2022   NaN
Name: Customer support, Length: 198, dtype: float64>",2.9,High,INR,linkedin.com/in/avaiyer495,Permenent
EMP3903,Vikram Chopra,55.0,Prefer not to say,vikram.chopra@yahoo.com,(495) 761-7376,London,UK,Engineering,Engineering Manager,Permanent,BE/BTech,08-11-2014,9,1371729.5,17.37,Below Average,9.0,-2,59.62,Yes,2023.0,EMP2758,"<bound method Series.median of 3      NaN
19     NaN
22     NaN
40     NaN
50     NaN
        ..
2015   NaN
2017   NaN
2020   NaN
2031   NaN
2036   NaN
Name: Engineering, Length: 231, dtype: float64>",1.6,Medium,GBP,linkedin.com/in/vikramchopra393,Permenent
EMP2759,Pooja Malhotra,59.0,Prefer not to say,pooja.malhotra@outlook.com,9.18666E+11,Toronto,Canada,Legal,Legal Manager,Permanent,Bachelor's,26-01-2011,12,1711976.0,9.65,Outstanding,57.0,4,62.08,No,2013.0,EMP3980,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",3.3,Low,AUD,linkedin.com/in/poojamalhotra548,Permenent
EMP1414,Amelia Rao,33.0,Prefer not to say,amelia.rao@corp.com,-7878970657,Sydney,Australia,Finance,Senior Analyst,Contract,High School,04-21-2014,9,993422.0,22.65,Average,1.0,5,110.44,1,2020.0,EMP2798,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",1.1,Medium,AUD,linkedin.com/in/ameliarao579,14-05-2025
EMP1683,Anjali Bose,25.0,Prefer not to say,anjali.bose@company.in,-2989,Singapore,Singapore,Finance,Chief Financial Officer,Permanent,Bachelor's,31-12-2023,0,2075138.0,38.99,Average,3.0,31,98.45,No,2019.0,EMP1315,"<bound method Series.median of 4      NaN
5      NaN
16     NaN
18     NaN
25     NaN
        ..
1985   NaN
1994   NaN
2009   NaN
2016   NaN
2037   NaN
Name: Finance, Length: 194, dtype: float64>",3.5,Low,GBP,linkedin.com/in/anjalibose546,Permenent
EMP1663,Mia Shah,48.0,Prefer not to say,mia.shah@company.in,-8009,Toronto,Canada,Product,Product Manager,Permanent,,19-06-2012,11,1081193.0,31.46,Outstanding,10.0,46,105.01,No,2013.0,EMP3615,"<bound method Series.median of 1      NaN
2      NaN
10     NaN
21     NaN
33     NaN
        ..
1984   NaN
2008   NaN
2024   NaN
2038   NaN
2039   NaN
Name: Product, Length: 179, dtype: float64>",4.0,High,CAD,linkedin.com/in/miashah17,Permenent
EMP3214,Rohan Wilson,60.0,Male,rohan.wilson@@outlook.com,-8619246893,Ahmedabad,India,Legal,Legal Manager,Permanent,Associate,05-08-2012,11,1291599.0,3.62,Average,4.0,30,134.12,No,2015.0,EMP2283,"<bound method Series.median of 12     NaN
23     NaN
52     NaN
56     NaN
71     NaN
        ..
1996   NaN
2000   NaN
2005   NaN
2007   NaN
2027   NaN
Name: Legal, Length: 194, dtype: float64>",1.6,Low,CAD,linkedin.com/in/rohanwilson374,Permenent
