employee_id,full_name,age,gender,email,phone,city,country,department,job_title,employment_type,education_level,join_date,exit_date,years_of_experience,annual_salary,bonus_percentage,performance_rating,nps_score,projects_completed,training_hours,remote_work,last_promotion_year,manager_id,team_size,monthly_leaves_taken,attrition_risk,salary_currency,linkedin_profile,contract_end_date
EMP3942,Mia Mehta,34,Prefer not to say,mia.mehta@company.in,-2502,Pune,India,Data Science,Senior Data Scientist,Part-Time,Bachelor's,08-10-2023,30-10-2024,0,-1641476,38.51,Excellent,7,9,58.04,TRUE,2024,EMP3754,18,,Low,GBP,linkedin.com/in/miamehta375,14-04-2024
EMP3133,Charlotte Verma,24,Non-Binary,charlotte.verma@company.in,-7792106967,Delhi,India,Finace,Head of Data,Contract,High School,26-07-2014,,9,2351551,2.39,4,10,1,6.75,TRUE,2022,,20,2.1,High,INR,linkedin.com/in/charlotteverma976,
EMP2770,Mia Sharma,59,FEMALE,mia.sharma@gmail.com,9.19505E+11,Bangalore,India,Operations,Operations Analyst,Part-Time,MBA,12-06-2018,,5,547682,22.5,Excellent,4,27,186.51,FALSE,2017,EMP1658,6,2.7,High,AUD,linkedin.com/in/miasharma848,
EMP2857,Kavya Miller,39,Prefer not to say,kavya.miller@company.in,9.19837E+11,Hyderabad,India,Data Science,Senior Data Scientist,Intern,Bachelor's,15-04-2022,,1,1867937,28.25,Outstanding,6,50,137.82,FALSE,2016,EMP1358,10,0.4,High,AUD,linkedin.com/in/kavyamiller119,
EMP3230,Sneha Johnson,45,Female,sneha.johnson@outlook.com,,Kolkata,India,Engineering,Lead Engineer,Part-Time,Bachelor's,12-07-2021,31-05-2023,2,1270298,27.53,Good,5,15,59.84,TRUE,2012,EMP3773,5,1.9,High,USD,linkedin.com/in/snehajohnson705,
EMP2982,Emma Chopra,36,F,emma.chopra@hotmail.com,,San Francisco,USA,Finance,CFO,Full-Time,MBA,10-Jan-12,,11,2107702,36.42,Excellent,3,25,7.37,FALSE,2018,EMP1861,,1.6,High,INR,linkedin.com/in/emmachopra983,
EMP3727,Noah Rao,31,Non-Binary,noah.rao@gmail.com,(578) 288-4361,Pune,India,Legal,Associate,Contract,PhD,04-27-2017,,6,1346723,28.47,Average,5,3,56.88,TRUE,2012,EMP1497,13,3.8,Medium,AUD,linkedin.com/in/noahrao340,
EMP3711,Logan Desai,28,,logan.desai@corp.com,(502) 264-1645,Mumbai,India,Data Science,ML Engineer,Part-Time,MCA,28-Apr-23,,0,1469236,16.75,Outstanding,2,0,132.33,TRUE,,EMP1452,16,0.5,High,GBP,linkedin.com/in/logandesai468,
EMP3650,James Patel,39,Prefer not to say,james.patel@hotmail.com,-6989,Hyderabad,India,Legal,Legal Manager,Part-Time,Bachelor's,25-07-2011,22-12-2023,12,1565662,15.72,Good,0,42,119.27,FALSE,2013,EMP3346,5,1.6,High,CAD,linkedin.com/in/jamespatel747,10-07-2024
EMP1907,Priya Sharma,49,Male,priya.sharma@company.in,(450) 533-6615,Ahmedabad,India,Sales,Sales Manager,Contract,PhD,04-10-2015,,8,1206768,28.49,Excellent,2,3,184.53,FALSE,2011,EMP1443,18,2.5,Low,CAD,,
EMP2404,Rohan Joshi,49,Male,rohan.joshi@yahoo.com,(400) 911-6717,San Francisco,USA,Operations,Supply Chain Analyst,Contract,Associate,11-06-2012,,11,947229,9.41,Outstanding,6,13,143.53,FALSE,2017,EMP2589,3,0.4,Low,USD,linkedin.com/in/rohanjoshi917,
EMP1729,priya moore,44,Prefer not to say,priya.moore@yahoo.com,9.18678E+11,Bangalore,India,Engineering,Software Engineer,Contract,MBA,07-11-2020,,3,952913,,Excellent,3,7,43.52,TRUE,2020,EMP1961,5,3.9,High,AUD,linkedin.com/in/priyamoore179,14-01-2026
EMP1758,Deepak Joshi,-8,Non-Binary,  deepak.joshi@outlook.com  ,9.17769E+11,Singapore,Singapore,Legal,Associate,Part-Time,Master's,01-01-2021,,3,1137731,0.97,Average,1,44,124.63,FALSE,2023,EMP2274,12,0.2,High,AUD,linkedin.com/in/deepakjoshi401,
EMP3077,Nisha Verma,46,Prefer not to say,nisha.verma@gmail.com,9.19307E+11,Dubai,UAE,Customer Support,Support Manager,Full-Time,BE/BTech,19-Jun-10,,13,"â‚¹953,119",34.63,Excellent,0,38,18.53,FALSE,2022,EMP1650,11,4.5,Medium,GBP,linkedin.com/in/nishaverma286,
EMP3636,Emma Pillai,39,Prefer not to say,emma.pillai@company.in,9597391532,Hyderabad,India,Data science,Operations Analyst,Intern,BE/BTech,05-30-2018,31-12-2021,5,526417,36.22,Good,9,32,31.84,0,2020,EMP2297,12,3.6,Low,GBP,linkedin.com/in/emmapillai437,03-05-2025
EMP2380,Liam Johnson,40,Non-Binary,liam.johnson@yahoo.com,,Bangalore,India,Operations,Supply Chain Analyst,Intern,Master's,29-Dec-22,,1,833357,30.58,Outstanding,10,21,182.37,FALSE,2020,EMP2710,1,3.5,Medium,AUD,linkedin.com/in/liamjohnson167,
EMP1314,Mason Malhotra,40,Female,mason.malhotra@outlook.com,-9170654505,Chennai,India,Sales,Account Executive,Intern,PhD,19-Jun-20,21-01-2023,3,1298904,12.6,Below Average,3,7,37.85,FALSE,2022,EMP1429,5,3.8,High,AUD,linkedin.com/in/masonmalhotra569,
EMP3390,Sophia Jones,60,Prefer not to say,sophia.jones@outlook.com,-9378805558,Dubai,UAE,Sales,Sales Manager,Full-Time,MCA,29-09-2011,,12,0,15.73,Average,6,44,157.09,TRUE,2018,EMP3695,14,2.1,Low,INR,linkedin.com/in/sophiajones515,
EMP1088,Liam Bose,41,Prefer not to say,liam.bose@outlook.com,-7122213826,Kolkata,India,Data Science,ML Engineer,Full-Time,Bachelor's,04-02-2015,,8,1542903,4.95,Good,2,34,192.84,FALSE,2011,EMP3564,9,4.4,Medium,CAD,linkedin.com/in/liambose804,
EMP1944,Kiran Desai,38,Female,kiran.desai@corp.com,-5850,London,UK,Sales,VP Sales,Part-Time,MBA,14-May-10,,13,"â‚¹2,222,982",18.91,Good,3,19,107.76,TRUE,2015,EMP1088,12,3.8,High,GBP,linkedin.com/in/kirandesai901,
EMP3616,Divya Mehta,46,Non-Binary,divya@mehta,-3562,Ahmedabad,India,Operations,Operations Analyst,Part-Time,MBA,05-07-2016,,7,552700,10.79,Excellent,71,-8,172.86,TRUE,2018,EMP3146,10,3,High,CAD,,02-06-2025
EMP2299,James Singh,39,Prefer not to say,james.singh@yahoo.com,9.18392E+11,Mumbai,India,HR,HR Executive,Full-Time,Bachelor's,06-24-2013,,10,623303,29.04,Good,43,47,193.29,FALSE,,EMP1620,6,3.7,Low,AUD,linkedin.com/in/jamessingh824,13-08-2025
EMP1585,Noah Shah,36,Male,noah.shah@company.in,-2790,London,UK,Operations,Supply Chain Analyst,Part-Time,High School,10-20-2016,,7,1000650,39.14,Average,4,27,34.11,TRUE,2019,EMP3768,14,3.3,med,INR,linkedin.com/in/noahshah191,14-01-2026
EMP3977,Charlotte Desai,54,Male,charlotte.desai@outlook.com,9.19102E+11,Kolkata,India,Customer Support,Support Agent,Full-Time,MBA,27-08-2012,,11,455286,38.88,Excellent,6,14,44.05,FALSE,2022,EMP2711,18,3.2,Medium,GBP,linkedin.com/in/charlottedesai794,
EMP3828,EMMA MILLER,,Male,emma.miller@corp.com,,Kolkata,India,Marketing,Marketing Manager,Contract,Master's,25-Oct-11,20-11-2022,12,835502,28.41,Outstanding,10,42,66.97,TRUE,2023,EMP3111,1,4.9,Low,AUD,linkedin.com/in/emmamiller32,
EMP1071,Harper Nair,30,Prefer not to say,harper.nair@hotmail.com,-8631025360,Sydney,Australia,Marketing,Content Strategist,Contract,Master's,20-09-2010,,13,921505,16.15,Outstanding,0,11,107.21,FALSE,2018,EMP2266,14,4.4,Low,USD,linkedin.com/in/harpernair636,08-08-2026
EMP2936,Abigail Iyer,40,Prefer not to say,abigail@iyer,-4264,Kolkata,India,Slaes,Senior Counsel,Intern,MBA,19-04-2014,,9,1108240,36.36,Outstanding,2,8,20.59,TRUE,2019,EMP2438,3,3.9,Low,GBP,linkedin.com/in/abigailiyer962,
EMP1174,Rahul Bose,41,Non-Binary,rahul.bose@outlook.com,9.18269E+11,Hyderabad,India,Marketing,Marketing Analyst,Intern,Bachelor's,24-Dec-11,,12,596144,24.29,Below Average,5,36,44.4,FALSE,2019,EMP2086,17,3.8,Medium,CAD,linkedin.com/in/rahulbose576,
EMP3168,Abigail Johnson,37,Female,abigail.johnson@company.in,9783824973,San Francisco,USA,Engineering,Engineering Manager,Full-Time,MCA,09-06-2022,,1,1818145,24.55,Outstanding,7,48,150.99,FALSE,2023,EMP2545,5,1.9,High,CAD,linkedin.com/in/abigailjohnson163,
EMP1443,Mason Brown,29,Male,mason.brown@gmail.com,7161231613,Toronto,Canada,Data Science,Head of Data,Intern,BE/BTech,11-30-2014,04-10-2023,9,2520019,38.37,GOOD,1,46,192.22,TRUE,2018,EMP2865,5,3.4,Medium,USD,linkedin.com/in/masonbrown354,
EMP1723,Kiran Brown,30,Female,kiran.brown@outlook.com,,Singapore,Singapore,Customer Support,Support Manager,Full-Time,Associate,17-06-2021,,2,1026657,13.8,Average,2,41,17.03,TRUE,2018,EMP3299,3,0.8,High,CAD,linkedin.com/in/kiranbrown131,
EMP2832,Meena Nair,59,Female,meena.nair@company.in,(999) 772-5856,Sydney,Australia,Finace,Software Engineer,Intern,High School,09-06-2022,16-12-2022,1,862062,32.13,Average,1,28,3.61,TRUE,2019,EMP3329,11,1.5,Medium,USD,linkedin.com/in/meenanair912,13-01-2025
EMP3491,DEEPAK DESAI,23,femal,deepak.desai@company.in,(658) 212-1940,Chennai,India,HR,HR Executive,Intern,Bachelor's,09-02-2011,,12,510051,,Good,3,48,159.85,TRUE,2019,EMP1104,11,2.5,Medium,AUD,linkedin.com/in/deepakdesai193,16-01-2026
EMP2720,Ethan Moore,40,Male,ethan.moore@gmail.com,-5225,Ahmedabad,India,engeneering,Controller,Full-Time,Associate,05-25-2019,,1,1676056,14.05,avg,0,36,86.78,FALSE,2020,EMP3427,8,1.4,Medium,AUD,linkedin.com/in/ethanmoore214,
EMP3817,Noah Pillai,,Male,noah.pillai@outlook.com,9.18885E+11,Bangalore,India,Data Science,Head of Data,Intern,MCA,20-Nov-18,,5,2388316,1.56,Average,10,15,10.22,FALSE,2012,EMP1322,,3.6,Medium,AUD,linkedin.com/in/noahpillai679,03-03-2024
EMP2531,Vikram Davis,38,Male,vikram.davis@gmail.com,-9371265949,San Francisco,USA,Operations,Ops Manager,Part-Time,BE/BTech,09-01-2021,21-03-2024,2,710380,15.36,Excellent,9,32,3.57,TRUE,2015,,19,3.8,low,GBP,linkedin.com/in/vikramdavis77,
EMP1033,Suresh Kumar,24,Female,,,Singapore,Singapore,Legal,CLO,,PhD,11-Aug-13,,10,1866594,28.5,Excellent,0,31,197.63,TRUE,2020,EMP2875,13,2.1,Low,INR,linkedin.com/in/sureshkumar318,
EMP1805,Rahul Moore,31,Non-Binary,rahul.moore@hotmail.com,7011713586,Ahmedabad,India,Marketing,Content Strategist,Contract,PhD,01-20-2015,,8,1036210,27.03,Good,8,42,42.85,TRUE,2012,EMP3880,18,,Medium,GBP,,21-12-2026
EMP2292,Sunita Nair,53,Female,  sunita.nair@gmail.com  ,-7822,Chennai,India,Operations,Logistics Coordinator,Full-Time,Master's,04-Mar-15,29-01-2021,8,1369167,10.97,Outstanding,8,12,72.18,TRUE,2012,EMP3305,3,0.6,High,AUD,linkedin.com/in/sunitanair536,
EMP3137,Pooja Rao,53,Non-Binary,pooja.rao@hotmail.com,9343957058,Toronto,Canada,Marketing,Marketing Manager,Contract,Bachelor's,22-03-2021,,2,878817,7.01,Excellent,5,24,148.79,TRUE,2010,EMP3712,2,3.9,High,GBP,linkedin.com/in/poojarao702,29-04-2025
EMP2668,Suresh Johnson,37,Prefer not to say,suresh.johnson@company.in,(621) 953-8518,London,UK,Data Science,Data Analyst,Intern,Associate,06-14-2010,30-09-2021,24,1081405,1.59,,7,24,144,FALSE,2011,EMP3339,15,0.8,Low,INR,linkedin.com/in/sureshjohnson653,
EMP1704,Harper Desai,60,Non-Binary,harper.desai@gmail.com,,Bangalore,India,Finance,Financial Analyst,Full-Time,Associate,05-09-2015,,8,888537,29.06,Average,10,23,152.47,FALSE,2017,EMP1595,4,3.4,Low,GBP,,
EMP3107,Pooja Nair,45,Non-Binary,pooja.nair@gmail.com,,Toronto,Canada,Data Science,Data Scientist,,Associate,21-04-2017,,6,1310013,21.39,Outstanding,6,43,110.63,FALSE,2019,EMP1422,17,3.5,High,AUD,linkedin.com/in/poojanair459,10-05-2026
EMP2364,Nisha Gupta,33,Female,nisha.gupta@corp.com,7571532295,Sydney,Australia,Marketing,SEO Specialist,Intern,BE/BTech,11-21-2017,,6,1417599,11.79,Excellent,,2,14.59,TRUE,2012,EMP2599,1,2.9,Low,AUD,linkedin.com/in/nishagupta899,
EMP1632,nisha desai,32,Non-Binary,nisha@desai,-7823580554,Delhi,India,Engineering,Software Engineer,Part-Time,Bachelor's,16-11-2013,,10,"â‚¹904,881",29.12,Outstanding,10,49,30.63,TRUE,2018,EMP3118,6,0.2,Low,USD,linkedin.com/in/nishadesai645,
EMP3804,Neha Desai,26,Non-Binary,  neha.desai@outlook.com  ,9.19814E+11,Mumbai,India,HR ,Ops Manager,Part-Time,Master's,04-14-2018,,5,678596,39.56,Average,5,1,95.21,FALSE,2010,EMP1067,7,2.3,High,GBP,linkedin.com/in/nehadesai330,
EMP2104,Noah Davis,46,Male,noah.davis@gmail.com,9.17373E+11,New York,USA,Customer Support,Support Manager,Part-Time,  ,30-11-2019,,23,942847,32.47,Average,1,36,60.27,FALSE,2022,EMP1360,4,3.1,High,AUD,,28-05-2026
EMP3712,Vikram Das,39,Non-Binary,vikram.das@company.in,9.17637E+11,Sydney,Australia,Product,Product Analyst,Full-Time,PhD,11-29-2011,,12,882094,17.86,Excellent,4,4,64.79,TRUE,2018,EMP2183,5,2,HIGH,INR,linkedin.com/in/vikramdas706,
EMP3660,Oliver Davis,37,Male,oliver@davis,,Dubai,UAE,Finance,Senior Analyst,Part-Time,PhD,02-20-2012,,11,1007953,10.26,Good,10,46,66.76,TRUE,,EMP2532,8,1.8,Low,AUD,linkedin.com/in/oliverdavis539,
EMP2031,harper garcia,60,Prefer not to say,,9.17538E+11,Kolkata,India,Operations,COO,Part-Time,High School,09-06-2018,,5,1852334,5.1,Good,8,22,,FALSE,2010,EMP2311,18,2.7,Low,GBP,linkedin.com/in/harpergarcia607,
EMP2471,Amit Miller,60,Male,amit.miller@outlook.com,(261) 185-4152,Chennai,India,Engineering,DevOps Engineer,Intern,Master's,02-05-2016,,7,,,3,4,29,158.39,FALSE,2012,EMP1437,13,3.4,High,GBP,linkedin.com/in/amitmiller617,07-05-2025
EMP3967,Amelia Shah,,Male,amelia.shah@company.in,,Ahmedabad,India,HR,HR Executive,Intern,MBA,20-May-19,,4,540132,7.88,Outstanding,9,21,181.73,TRUE,2022,EMP2748,3,3.8,Medium,INR,linkedin.com/in/ameliashah640,
EMP1427,Priya Chatterjee,,Prefer not to say,priya.chatterjee@company.in,9.19237E+11,Mumbai,India,Operations,Ops Manager,Full-Time,High School,16-06-2020,,3,698884,24.12,,10,15,55.43,TRUE,2010,EMP3436,2,4,Medium,GBP,linkedin.com/in/priyachatterjee36,
EMP1051,Sophia Smith,36,Non-Binary,sophia.smith@hotmail.com,9.18869E+11,Ahmedabad,India,Sales,Senior Sales Rep,Intern,MBA,12-04-2022,,1,1046422,29.12,Below Average,6,41,59.16,FALSE,2012,EMP3277,19,,High,CAD,linkedin.com/in/sophiasmith694,
EMP2017,Suresh Das,42,Prefer not to say,suresh.das@company.in,-2809,London,UK,Legal,Associate,Part-Time,BE/BTech,17-12-2017,,6,1085494,13.79,Average,5,4,123.27,TRUE,2021,EMP2326,8,0.1,Low,GBP,linkedin.com/in/sureshdas877,
EMP2782,Lucas Wilson,24,Prefer not to say,lucas.wilson@gmail.com,-7395,London,UK,Customer Support,Support Agent,Contract,Bachelor's,06-17-2019,,4,462270,11.37,Excellent,9,-1,128.73,FALSE,2017,EMP3625,4,4.7,Low,,,23-10-2025
EMP2850,Evelyn Kumar,29,Non-Binary,  evelyn.kumar@yahoo.com  ,-7566931314,Toronto,Canada,Engineering,Lead Engineer,Contract,Master's,04-08-2021,,2,1300511,8.94,Excellent,7,47,181.08,yes,,EMP3875,3,4.4,Medium,USD,linkedin.com/in/evelynkumar897,19-02-2024
EMP1695,Rahul Johnson,56,Female,rahul.johnson@outlook.com,9.17612E+11,New York,USA,Finance,Finance Manager,Part-Time,PhD,08-03-2014,26-07-2023,9,1447505,29.88,Outstanding,5,44,57.92,TRUE,2016,EMP2295,10,1.2,High,INR,linkedin.com/in/rahuljohnson904,11-06-2026
EMP3954,meena chopra,23,Prefer not to say,meena.chopra@outlook.com,9.18697E+11,Toronto,Canada,Data Science,Senior Data Scientist,Intern,PhD,18-08-2017,,6,1673430,39.93,excellent,7,15,97.7,TRUE,2023,EMP2541,19,,Medium,CAD,linkedin.com/in/meenachopra216,
EMP1815,,379,Prefer not to say,suresh.desai@gmail.com,(725) 363-9813,Bangalore,India,Legal,CLO,Intern,MCA,23-Oct-10,,13,2298740,9.05,Good,1,46,183,FALSE,2022,EMP2887,1,1.3,Low,USD,linkedin.com/in/sureshdesai423,
EMP3539,Priya Pillai,44,Prefer not to say,priya.pillai@gmail.com,-8413690113,Ahmedabad,India,Customer Support,Support Manager,Contract,  ,30-04-2011,,12,1003735,17.22,Excellent,10,8,,FALSE,2011,EMP1832,13,,Low,,,
EMP2996,William Singh,25,,william.singh@hotmail.com,-7662,Singapore,Singapore,HR,Recruiter,Part-Time,MBA,18-Nov-13,22-10-2021,10,909940,12.39,1,9,42,89.81,FALSE,2013,EMP3683,3,3.4,Medium,CAD,linkedin.com/in/williamsingh399,15-06-2024
EMP3849,Isabella Shah,37,Female,isabella.shah@yahoo.com,(596) 247-2545,New York,USA,Customer Support,Support Agent,Contract,BE/BTech,Not Available,13-01-2024,2,424582,27.7,Outstanding,10,12,113.49,TRUE,2019,EMP1573,8,2.6,med,USD,linkedin.com/in/isabellashah344,11-12-2024
EMP1162,Kavya Smith,48,Male,kavya.smith@hotmail.com,9.18674E+11,Hyderabad,India,Legal,Associate,Part-Time,High School,09-02-2020,,3,1253090,19.31,Good,8,33,36.44,1,2023,EMP3127,1,3,High,CAD,linkedin.com/in/kavyasmith224,20-07-2024
EMP2099,Priya Sharma,32,Non-Binary,priya.sharma@company.in,9.18127E+11,New York,USA,HR,HR Business Partner,Part-Time,Master's,21-09-2021,,30,1087684,11.25,Below Average,0,16,101.65,TRUE,2022,EMP1825,1,0,High,USD,linkedin.com/in/priyasharma115,
EMP3187,SURESH GARCIA,40,Prefer not to say,  suresh.garcia@gmail.com  ,,Hyderabad,India,Sales,Account Executive,Part-Time,PhD,07-Aug-22,,1,1239097,38.55,Outstanding,6,36,6.06,FALSE,2022,EMP1667,12,1.9,med,AUD,linkedin.com/in/sureshgarcia429,
EMP1809,Charlotte Malhotra,,Male,charlotte.malhotra@gmail.com,(518) 174-8758,Chennai,India,Data Science,ML Engineer,Full-Time,MCA,09-01-2023,04-09-2022,0,1429428,14.6,Below Average,2,49,111.65,TRUE,2017,EMP3830,17,0,Low,CAD,linkedin.com/in/charlottemalhotra77,11-11-2026
EMP2595,Deepak Johnson,33,Non-Binary,deepak.johnson@company.in,9449307786,Singapore,Singapore,Operations,Operations Analyst,Contract,MBA,03-24-2017,,6,550428,6.52,Average,3,18,147.08,Yes,2010,EMP2875,15,4.9,Medium,AUD,linkedin.com/in/deepakjohnson674,
EMP1131,Kavya Sharma,28,Non-Binary,kavya.sharma@outlook.com,9.18272E+11,Chennai,India,Legal,Senior Counsel,Part-Time,Associate,11-14-2015,,8,940467,4.82,Below Average,10,38,34.3,FALSE,2022,,1,3.6,Medium,,linkedin.com/in/kavyasharma338,15-04-2026
EMP1066,NOAH IYER,26,Male,noah.iyer@company.in,8050032570,New York,USA,Data Science,Head of Data,Part-Time,PhD,16-Nov-13,,10,2676014,38.97,Outstanding,6,34,30.54,no,2015,EMP3952,12,3.9,Low,INR,linkedin.com/in/noahiyer440,
EMP1632,Rahul Pillai,30,Female,rahul.pillai@corp.com,-8949,Chennai,India,Legal,CLO,Intern,MBA,25-10-2017,,6,1941548,10.45,Excellent,8,25,1.4,FALSE,2018,EMP2067,1,4.2,low,CAD,linkedin.com/in/rahulpillai341,
EMP3153,Priya Mehta,22,Non-Binary,priya.mehta@corp.com,-8817,Bangalore,India,Product,CPO,Intern,PhD,30-May-14,02-02-2023,9,2480584,20.63,Good,4,1,102.65,FALSE,2011,EMP1511,5,,Low,GBP,linkedin.com/in/priyamehta332,
EMP1946,Jackson Verma,40,Prefer not to say,jackson.verma@yahoo.com,-8987764906,Bangalore,India,Finance,CFO,Intern,High School,03-12-2016,,7,2525982,11.83,Below Average,7,4,105.22,TRUE,2015,EMP3592,15,3.2,HIGH,INR,linkedin.com/in/jacksonverma453,
EMP2233,Isabella Verma,397,femal,isabella.verma@hotmail.com,(813) 648-4264,New York,USA,Sales,Account Executive,Full-Time,BE/BTech,02-15-2014,,9,1559229,29.95,Below Average,1,33,3.38,TRUE,2019,EMP3477,19,0.2,High,AUD,linkedin.com/in/isabellaverma368,
EMP3257,Rohan Moore,51,Female,rohan.moore@outlook.com,(702) 852-9871,Delhi,India,Customer Support,Support Manager,Part-Time,PhD,30-07-2018,31-05-2020,5,-808906,1.68,Good,6,-6,44.87,FALSE,2012,EMP3123,1,4.9,High,GBP,linkedin.com/in/rohanmoore721,
EMP3783,Isabella Williams,27,Female,isabella.williams@yahoo.com,-9067058462,Chennai,India,Marketing,Marketing Analyst,Part-Time,Master's,02-Dec-17,05-10-2020,6,"â‚¹725,265",16.9,excellent,8,2,66.87,TRUE,,EMP3418,7,1.4,Low,CAD,linkedin.com/in/isabellawilliams39,02-09-2025
EMP1635,Nisha Malhotra,44,Prefer not to say,nisha.malhotra@corp.com,9.17218E+11,Delhi,India,Sales,VP Sales,Part-Time,BE/BTech,24-Dec-19,,4,2024812,11.73,Average,10,42,48.91,FALSE,2023,EMP3143,,2.6,High,AUD,linkedin.com/in/nishamalhotra624,
EMP2747,Rohan Wilson,22,Non-Binary,rohan.wilson@company.in,9.1844E+11,Hyderabad,India,Data Science,Data Scientist,Contract,Bachelor's,13-09-2021,,2,1399729,18.66,Excellent,7,47,148.76,FALSE,2020,EMP1757,9,4.1,Medium,INR,linkedin.com/in/rohanwilson760,
EMP2622,Meena Moore,58,Male,meena.moore@outlook.com,,New York,USA,Engineering,Lead Engineer,Part-Time,High School,12-10-2022,,1,1477515,15.42,Outstanding,3,8,4.59,FALSE,,EMP2111,9,3.4,High,AUD,linkedin.com/in/meenamoore128,
EMP2651,Isabella Rao,22,Female,isabella.rao@yahoo.com,-7392294771,Toronto,Canada,Finance,Finance Manager,Intern,MCA,09-11-2016,,7,1433760,38.67,Good,4,33,153.21,FALSE,2011,EMP2610,13,1.8,Medium,AUD,linkedin.com/in/isabellarao979,22-07-2025
EMP1216,Rohan Garcia,27,Female,rohan.garcia@company.in,-2672,San Francisco,USA,Engineering,Software Engineer,Intern,MCA,30-11-2023,,0,821297,22.68,Good,5,9,7.05,FALSE,2015,EMP3372,9,1.3,Medium,GBP,linkedin.com/in/rohangarcia795,
EMP2380,Vikram Chatterjee,45,Non-Binary,vikram.chatterjee@outlook.com,(968) 862-8749,Hyderabad,India,Customer Support,VP Support,Contract,BE/BTech,10-09-2019,11-12-2022,4,1141128,5.34,Good,1,33,137.34,FALSE,2011,EMP1106,20,3.5,Low,CAD,,28-04-2025
EMP3757,Liam Sharma,46,Non-Binary,liam.sharma@company.in,-3267,New York,USA,Data Science,Head of Data,Contract,MCA,Not Available,,7,2273334,8.72,Below Average,9,4,139.79,TRUE,2016,EMP2044,9,5,Low,AUD,linkedin.com/in/liamsharma614,
EMP3943,Logan Patel,22,Non-Binary,logan.patel@outlook.com,(563) 189-7107,New York,USA,Engineering,Lead Engineer,Part-Time,Master's,03-13-2013,,10,1280537,28.11,Average,,42,186.44,FALSE,2010,EMP3702,15,4,Low,GBP,,
EMP1690,Aarav Bose,28,Male,aarav.bose@corp.com,(666) 845-9524,Chennai,India,Operations,Operations Analyst,Intern,PhD,12-Sep-14,,9,568559,157.64,Below Average,,12,190.01,TRUE,2015,EMP1675,13,,Low,INR,linkedin.com/in/aaravbose174,17-03-2024
EMP1371,Jackson Rao,58,Male,jackson.rao@outlook.com,,London,UK,Customer Support,Team Lead,Full-Time,Master's,21-05-2017,,6,747263,2.94,Average,8,34,159.23,TRUE,2024,EMP2361,4,1.2,low,INR,linkedin.com/in/jacksonrao27,16-08-2026
EMP1227,Vikram Chatterjee,39,Female,vikram.chatterjee@hotmail.com,(490) 568-2968,Mumbai,India,HR,HR Manager,Contract,  ,05-06-2021,,2,755956,19.05,Below Average,9,1,163.71,TRUE,2017,,5,3.6,Low,AUD,linkedin.com/in/vikramchatterjee925,
EMP2463,Pooja Wilson,40,Prefer not to say,pooja.wilson@hotmail.com,9523006233,Ahmedabad,India,Product,Product Manager,Full-Time,Associate,05-Oct-16,,7,966930,38.65,Below Average,5,35,121.09,FALSE,2018,EMP1102,5,,Medium,INR,linkedin.com/in/poojawilson456,
EMP3775,Rahul Das,22,Prefer not to say,rahul.das@corp.com,-9523619983,San Francisco,USA,Sales,Account Executive,Full-Time,MBA,04-08-2021,,2,1577187,3.48,Good,6,12,125.45,TRUE,2020,EMP3494,6,0.7,High,CAD,linkedin.com/in/rahuldas340,
EMP1420,Charlotte Nair,44,Non-Binary,charlotte.nair@company.in,9.1748E+11,Toronto,Canada,Data Science,Senior Data Scientist,Contract,PhD,19-10-2021,,2,2167038,20.67,1,5,14,73.35,TRUE,2011,EMP1227,20,3.4,Low,USD,linkedin.com/in/charlottenair201,
EMP3018,Rahul Malhotra,58,Prefer not to say,rahul.malhotra@company.in,-8116359311,Ahmedabad,India,Legal,CLO,Contract,Bachelor's,06-10-2012,,11,1874772,24.53,Below Average,7,28,173.31,TRUE,2013,,20,1.2,Medium,INR,linkedin.com/in/rahulmalhotra439,
EMP1486,SNEHA SINGH,27,Female,sneha.singh@outlook.com,8102788263,London,UK,Data Science,Senior Data Scientist,Part-Time,Associate,25-11-2023,10-08-2022,0,1694864,1.29,Excellent,9,1,15.75,FALSE,2019,EMP2235,3,2.1,High,USD,linkedin.com/in/snehasingh422,
EMP2838,Divya Mehta,44,Male,divya.mehta@hotmail.com,-8120,Ahmedabad,India,Marketing,CMO,Contract,MCA,09-Oct-19,,4,2021076,30.45,Excellent,3,35,175.45,TRUE,,EMP1666,14,3.2,Medium,GBP,linkedin.com/in/divyamehta602,
EMP1291,PRIYA JONES,31,Non-Binary,priya.jones@hotmail.com,9.18302E+11,Singapore,Singapore,Data Science,Head of Data,Full-Time,High School,10-11-2012,20-02-2023,11,,10.73,Average,8,37,92.85,TRUE,2013,EMP1833,15,1.7,High,CAD,,
